service_id,booking_id,service_name,quantity,service_price
36948,BKG045622,Late Checkout,1,500
36949,BKG045627,Room Service Package,1,800
36950,BKG045629,Breakfast Add-on,1,250
36951,BKG045631,Room Service Package,1,800
36952,BKG045632,Airport Transfer,1,500
36953,BKG045632,Room Service Package,1,800
36954,BKG045633,Breakfast Add-on,1,250
36955,BKG045633,Swimming Pool Access,1,300
36956,BKG045634,Late Checkout,1,500
36957,BKG045637,Breakfast Add-on,1,250
36958,BKG045637,Spa Session,1,1200
36959,BKG045640,Spa Session,1,1200
36960,BKG045641,Late Checkout,1,500
36961,BKG045641,Early Check-in,1,400
36962,BKG045642,Spa Session,1,1200
36963,BKG045647,Airport Transfer,1,500
36964,BKG045648,Airport Transfer,1,500
36965,BKG045654,Airport Transfer,1,500
36966,BKG045654,Early Check-in,1,400
36967,BKG045655,Late Checkout,1,500
36968,BKG045656,Airport Transfer,1,500
36969,BKG045657,Breakfast Add-on,1,250
36970,BKG045657,Early Check-in,1,400
36971,BKG045658,Airport Transfer,1,500
36972,BKG045660,Breakfast Add-on,1,250
36973,BKG045660,Room Service Package,1,800
36974,BKG045661,Airport Transfer,1,500
36975,BKG045661,Breakfast Add-on,1,250
36976,BKG045661,Late Checkout,1,500
36977,BKG045663,Airport Transfer,1,500
36978,BKG045663,Breakfast Add-on,1,250
36979,BKG045665,Room Service Package,1,800
36980,BKG045668,Airport Transfer,1,500
36981,BKG045670,Late Checkout,1,500
36982,BKG045670,Early Check-in,1,400
36983,BKG045671,Room Service Package,1,800
36984,BKG045674,Breakfast Add-on,1,250
36985,BKG045679,Early Check-in,1,400
36986,BKG045680,Spa Session,1,1200
36987,BKG045681,Airport Transfer,1,500
36988,BKG045681,Breakfast Add-on,1,250
36989,BKG045682,Airport Transfer,1,500
36990,BKG045684,Room Service Package,1,800
36991,BKG045685,Late Checkout,1,500
36992,BKG045685,Swimming Pool Access,1,300
36993,BKG045685,Laundry Service,1,150
36994,BKG045687,Late Checkout,1,500
36995,BKG045688,Breakfast Add-on,1,250
36996,BKG045689,Room Service Package,1,800
36997,BKG045690,Airport Transfer,1,500
36998,BKG045692,Spa Session,1,1200
36999,BKG045693,Airport Transfer,1,500
37000,BKG045696,Airport Transfer,1,500
37001,BKG045696,Late Checkout,1,500
37002,BKG045697,Late Checkout,1,500
37003,BKG045698,Airport Transfer,1,500
37004,BKG045698,Early Check-in,1,400
37005,BKG045702,Late Checkout,1,500
37006,BKG045703,Airport Transfer,1,500
37007,BKG045703,Room Service Package,1,800
37008,BKG045704,Spa Session,1,1200
37009,BKG045706,Room Service Package,1,800
37010,BKG045707,Late Checkout,1,500
37011,BKG045707,Room Service Package,1,800
37012,BKG045708,Spa Session,1,1200
37013,BKG045709,Breakfast Add-on,1,250
37014,BKG045711,Airport Transfer,1,500
37015,BKG045711,Breakfast Add-on,1,250
37016,BKG045711,Late Checkout,1,500
37017,BKG045711,Swimming Pool Access,1,300
37018,BKG045713,Airport Transfer,1,500
37019,BKG045716,Spa Session,1,1200
37020,BKG045717,Early Check-in,1,400
37021,BKG045720,Room Service Package,1,800
37022,BKG045721,Spa Session,1,1200
37023,BKG045722,Spa Session,1,1200
37024,BKG045725,Room Service Package,1,800
37025,BKG045726,Breakfast Add-on,1,250
37026,BKG045726,Early Check-in,1,400
37027,BKG045726,Room Service Package,1,800
37028,BKG045730,Early Check-in,1,400
37029,BKG045731,Breakfast Add-on,1,250
37030,BKG045732,Late Checkout,1,500
37031,BKG045732,Room Service Package,1,800
37032,BKG045733,Room Service Package,1,800
37033,BKG045736,Breakfast Add-on,1,250
37034,BKG045736,Room Service Package,1,800
37035,BKG045737,Breakfast Add-on,1,250
37036,BKG045740,Room Service Package,1,800
37037,BKG045745,Spa Session,1,1200
37038,BKG045746,Breakfast Add-on,1,250
37039,BKG045746,Late Checkout,1,500
37040,BKG045747,Breakfast Add-on,1,250
37041,BKG045748,Late Checkout,1,500
37042,BKG045749,Spa Session,1,1200
37043,BKG045752,Laundry Service,1,150
37044,BKG045753,Airport Transfer,1,500
37045,BKG045753,Early Check-in,1,400
37046,BKG045758,Early Check-in,1,400
37047,BKG045758,Room Service Package,1,800
37048,BKG045760,Early Check-in,1,400
37049,BKG045760,Room Service Package,1,800
37050,BKG045762,Early Check-in,1,400
37051,BKG045764,Room Service Package,1,800
37052,BKG045766,Airport Transfer,1,500
37053,BKG045766,Breakfast Add-on,1,250
37054,BKG045767,Breakfast Add-on,1,250
37055,BKG045767,Early Check-in,1,400
37056,BKG045767,Room Service Package,1,800
37057,BKG045768,Spa Session,1,1200
37058,BKG045768,Late Checkout,1,500
37059,BKG045769,Breakfast Add-on,1,250
37060,BKG045770,Airport Transfer,1,500
37061,BKG045776,Breakfast Add-on,1,250
37062,BKG045776,Room Service Package,1,800
37063,BKG045776,Laundry Service,1,150
37064,BKG045778,Early Check-in,1,400
37065,BKG045778,Room Service Package,1,800
37066,BKG045783,Breakfast Add-on,1,250
37067,BKG045783,Swimming Pool Access,1,300
37068,BKG045784,Room Service Package,1,800
37069,BKG045785,Breakfast Add-on,1,250
37070,BKG045785,Late Checkout,1,500
37071,BKG045786,Late Checkout,1,500
37072,BKG045788,Airport Transfer,1,500
37073,BKG045790,Airport Transfer,1,500
37074,BKG045791,Spa Session,1,1200
37075,BKG045792,Airport Transfer,1,500
37076,BKG045792,Breakfast Add-on,1,250
37077,BKG045792,Spa Session,1,1200
37078,BKG045793,Spa Session,1,1200
37079,BKG045796,Room Service Package,1,800
37080,BKG045800,Breakfast Add-on,1,250
37081,BKG045804,Airport Transfer,1,500
37082,BKG045805,Airport Transfer,1,500
37083,BKG045809,Spa Session,1,1200
37084,BKG045810,Late Checkout,1,500
37085,BKG045811,Airport Transfer,1,500
37086,BKG045811,Spa Session,1,1200
37087,BKG045811,Early Check-in,1,400
37088,BKG045812,Airport Transfer,1,500
37089,BKG045812,Room Service Package,1,800
37090,BKG045816,Late Checkout,1,500
37091,BKG045816,Laundry Service,1,150
37092,BKG045820,Spa Session,1,1200
37093,BKG045822,Breakfast Add-on,1,250
37094,BKG045822,Spa Session,1,1200
37095,BKG045824,Breakfast Add-on,1,250
37096,BKG045824,Spa Session,1,1200
37097,BKG045827,Airport Transfer,1,500
37098,BKG045827,Breakfast Add-on,1,250
37099,BKG045827,Room Service Package,1,800
37100,BKG045830,Room Service Package,1,800
37101,BKG045831,Airport Transfer,1,500
37102,BKG045831,Breakfast Add-on,1,250
37103,BKG045831,Early Check-in,1,400
37104,BKG045831,Room Service Package,1,800
37105,BKG045833,Airport Transfer,1,500
37106,BKG045835,Early Check-in,1,400
37107,BKG045839,Early Check-in,1,400
37108,BKG045840,Breakfast Add-on,1,250
37109,BKG045841,Late Checkout,1,500
37110,BKG045847,Airport Transfer,1,500
37111,BKG045847,Breakfast Add-on,1,250
37112,BKG045847,Spa Session,1,1200
37113,BKG045848,Breakfast Add-on,1,250
37114,BKG045848,Early Check-in,1,400
37115,BKG045850,Airport Transfer,1,500
37116,BKG045850,Room Service Package,1,800
37117,BKG045851,Spa Session,1,1200
37118,BKG045852,Breakfast Add-on,1,250
37119,BKG045853,Airport Transfer,1,500
37120,BKG045854,Spa Session,1,1200
37121,BKG045855,Airport Transfer,1,500
37122,BKG045856,Spa Session,1,1200
37123,BKG045857,Breakfast Add-on,1,250
37124,BKG045857,Early Check-in,1,400
37125,BKG045860,Early Check-in,1,400
37126,BKG045861,Airport Transfer,1,500
37127,BKG045862,Room Service Package,1,800
37128,BKG045862,Swimming Pool Access,1,300
37129,BKG045864,Swimming Pool Access,1,300
37130,BKG045865,Breakfast Add-on,1,250
37131,BKG045868,Breakfast Add-on,1,250
37132,BKG045868,Late Checkout,1,500
37133,BKG045868,Early Check-in,1,400
37134,BKG045869,Breakfast Add-on,1,250
37135,BKG045872,Breakfast Add-on,1,250
37136,BKG045872,Room Service Package,1,800
37137,BKG045873,Room Service Package,1,800
37138,BKG045875,Late Checkout,1,500
37139,BKG045877,Breakfast Add-on,1,250
37140,BKG045878,Breakfast Add-on,1,250
37141,BKG045881,Airport Transfer,1,500
37142,BKG045881,Room Service Package,1,800
37143,BKG045883,Breakfast Add-on,1,250
37144,BKG045883,Room Service Package,1,800
37145,BKG045885,Breakfast Add-on,1,250
37146,BKG045885,Room Service Package,1,800
37147,BKG045890,Airport Transfer,1,500
37148,BKG045890,Breakfast Add-on,1,250
37149,BKG045890,Late Checkout,1,500
37150,BKG045891,Spa Session,1,1200
37151,BKG045892,Airport Transfer,1,500
37152,BKG045893,Breakfast Add-on,1,250
37153,BKG045897,Breakfast Add-on,1,250
37154,BKG045898,Room Service Package,1,800
37155,BKG045899,Breakfast Add-on,1,250
37156,BKG045900,Airport Transfer,1,500
37157,BKG045901,Breakfast Add-on,1,250
37158,BKG045901,Spa Session,1,1200
37159,BKG045903,Airport Transfer,1,500
37160,BKG045905,Airport Transfer,1,500
37161,BKG045906,Swimming Pool Access,1,300
37162,BKG045907,Breakfast Add-on,1,250
37163,BKG045907,Spa Session,1,1200
37164,BKG045909,Breakfast Add-on,1,250
37165,BKG045911,Airport Transfer,1,500
37166,BKG045911,Breakfast Add-on,1,250
37167,BKG045911,Early Check-in,1,400
37168,BKG045913,Breakfast Add-on,1,250
37169,BKG045914,Airport Transfer,1,500
37170,BKG045917,Spa Session,1,1200
37171,BKG045918,Breakfast Add-on,1,250
37172,BKG045922,Early Check-in,1,400
37173,BKG045924,Breakfast Add-on,1,250
37174,BKG045925,Airport Transfer,1,500
37175,BKG045925,Breakfast Add-on,1,250
37176,BKG045926,Spa Session,1,1200
37177,BKG045926,Swimming Pool Access,1,300
37178,BKG045928,Late Checkout,1,500
37179,BKG045929,Breakfast Add-on,1,250
37180,BKG045931,Airport Transfer,1,500
37181,BKG045931,Breakfast Add-on,1,250
37182,BKG045932,Early Check-in,1,400
37183,BKG045932,Swimming Pool Access,1,300
37184,BKG045934,Airport Transfer,1,500
37185,BKG045934,Spa Session,1,1200
37186,BKG045935,Breakfast Add-on,1,250
37187,BKG045936,Breakfast Add-on,1,250
37188,BKG045937,Late Checkout,1,500
37189,BKG045937,Swimming Pool Access,1,300
37190,BKG045938,Airport Transfer,1,500
37191,BKG045938,Spa Session,1,1200
37192,BKG045938,Swimming Pool Access,1,300
37193,BKG045939,Breakfast Add-on,1,250
37194,BKG045941,Airport Transfer,1,500
37195,BKG045941,Breakfast Add-on,1,250
37196,BKG045942,Early Check-in,1,400
37197,BKG045943,Breakfast Add-on,1,250
37198,BKG045946,Airport Transfer,1,500
37199,BKG045947,Spa Session,1,1200
37200,BKG045947,Late Checkout,1,500
37201,BKG045947,Room Service Package,1,800
37202,BKG045950,Airport Transfer,1,500
37203,BKG045950,Room Service Package,1,800
37204,BKG045951,Swimming Pool Access,1,300
37205,BKG045953,Spa Session,1,1200
37206,BKG045954,Airport Transfer,1,500
37207,BKG045954,Spa Session,1,1200
37208,BKG045957,Breakfast Add-on,1,250
37209,BKG045958,Breakfast Add-on,1,250
37210,BKG045958,Room Service Package,1,800
37211,BKG045959,Spa Session,1,1200
37212,BKG045959,Late Checkout,1,500
37213,BKG045961,Spa Session,1,1200
37214,BKG045962,Airport Transfer,1,500
37215,BKG045967,Spa Session,1,1200
37216,BKG045969,Breakfast Add-on,1,250
37217,BKG045969,Late Checkout,1,500
37218,BKG045969,Early Check-in,1,400
37219,BKG045970,Room Service Package,1,800
37220,BKG045971,Spa Session,1,1200
37221,BKG045972,Spa Session,1,1200
37222,BKG045972,Room Service Package,1,800
37223,BKG045973,Room Service Package,1,800
37224,BKG045974,Early Check-in,1,400
37225,BKG045974,Laundry Service,1,150
37226,BKG045977,Breakfast Add-on,1,250
37227,BKG045977,Spa Session,1,1200
37228,BKG045978,Airport Transfer,1,500
37229,BKG045980,Spa Session,1,1200
37230,BKG045981,Laundry Service,1,150
37231,BKG045982,Early Check-in,1,400
37232,BKG045985,Spa Session,1,1200
37233,BKG045985,Room Service Package,1,800
37234,BKG045986,Airport Transfer,1,500
37235,BKG045986,Room Service Package,1,800
37236,BKG045989,Breakfast Add-on,1,250
37237,BKG045990,Early Check-in,1,400
37238,BKG045991,Spa Session,1,1200
37239,BKG045993,Breakfast Add-on,1,250
37240,BKG045994,Breakfast Add-on,1,250
37241,BKG045994,Swimming Pool Access,1,300
37242,BKG045995,Breakfast Add-on,1,250
37243,BKG045995,Spa Session,1,1200
37244,BKG045998,Late Checkout,1,500
37245,BKG045998,Room Service Package,1,800
37246,BKG046000,Spa Session,1,1200
37247,BKG046001,Late Checkout,1,500
37248,BKG046003,Late Checkout,1,500
37249,BKG046005,Late Checkout,1,500
37250,BKG046007,Spa Session,1,1200
37251,BKG046010,Swimming Pool Access,1,300
37252,BKG046012,Airport Transfer,1,500
37253,BKG046012,Room Service Package,1,800
37254,BKG046013,Spa Session,1,1200
37255,BKG046016,Late Checkout,1,500
37256,BKG046018,Airport Transfer,1,500
37257,BKG046018,Breakfast Add-on,1,250
37258,BKG046020,Late Checkout,1,500
37259,BKG046023,Late Checkout,1,500
37260,BKG046025,Airport Transfer,1,500
37261,BKG046026,Room Service Package,1,800
37262,BKG046028,Breakfast Add-on,1,250
37263,BKG046032,Early Check-in,1,400
37264,BKG046033,Breakfast Add-on,1,250
37265,BKG046035,Airport Transfer,1,500
37266,BKG046038,Breakfast Add-on,1,250
37267,BKG046040,Spa Session,1,1200
37268,BKG046040,Early Check-in,1,400
37269,BKG046040,Laundry Service,1,150
37270,BKG046041,Airport Transfer,1,500
37271,BKG046041,Laundry Service,1,150
37272,BKG046042,Airport Transfer,1,500
37273,BKG046042,Breakfast Add-on,1,250
37274,BKG046043,Room Service Package,1,800
37275,BKG046044,Room Service Package,1,800
37276,BKG046045,Early Check-in,1,400
37277,BKG046047,Early Check-in,1,400
37278,BKG046049,Early Check-in,1,400
37279,BKG046053,Late Checkout,1,500
37280,BKG046054,Airport Transfer,1,500
37281,BKG046057,Airport Transfer,1,500
37282,BKG046058,Breakfast Add-on,1,250
37283,BKG046058,Early Check-in,1,400
37284,BKG046060,Airport Transfer,1,500
37285,BKG046060,Late Checkout,1,500
37286,BKG046062,Late Checkout,1,500
37287,BKG046065,Airport Transfer,1,500
37288,BKG046065,Room Service Package,1,800
37289,BKG046066,Breakfast Add-on,1,250
37290,BKG046067,Airport Transfer,1,500
37291,BKG046069,Breakfast Add-on,1,250
37292,BKG046070,Late Checkout,1,500
37293,BKG046073,Airport Transfer,1,500
37294,BKG046073,Room Service Package,1,800
37295,BKG046073,Swimming Pool Access,1,300
37296,BKG046076,Swimming Pool Access,1,300
37297,BKG046078,Late Checkout,1,500
37298,BKG046080,Spa Session,1,1200
37299,BKG046080,Early Check-in,1,400
37300,BKG046082,Airport Transfer,1,500
37301,BKG046083,Spa Session,1,1200
37302,BKG046084,Room Service Package,1,800
37303,BKG046085,Airport Transfer,1,500
37304,BKG046085,Spa Session,1,1200
37305,BKG046086,Airport Transfer,1,500
37306,BKG046087,Airport Transfer,1,500
37307,BKG046087,Late Checkout,1,500
37308,BKG046088,Early Check-in,1,400
37309,BKG046088,Room Service Package,1,800
37310,BKG046089,Spa Session,1,1200
37311,BKG046089,Swimming Pool Access,1,300
37312,BKG046090,Breakfast Add-on,1,250
37313,BKG046090,Early Check-in,1,400
37314,BKG046092,Breakfast Add-on,1,250
37315,BKG046093,Spa Session,1,1200
37316,BKG046095,Airport Transfer,1,500
37317,BKG046097,Breakfast Add-on,1,250
37318,BKG046097,Room Service Package,1,800
37319,BKG046100,Late Checkout,1,500
37320,BKG046100,Swimming Pool Access,1,300
37321,BKG046103,Spa Session,1,1200
37322,BKG046104,Room Service Package,1,800
37323,BKG046106,Breakfast Add-on,1,250
37324,BKG046111,Spa Session,1,1200
37325,BKG046111,Room Service Package,1,800
37326,BKG046112,Airport Transfer,1,500
37327,BKG046113,Early Check-in,1,400
37328,BKG046114,Breakfast Add-on,1,250
37329,BKG046115,Room Service Package,1,800
37330,BKG046115,Laundry Service,1,150
37331,BKG046118,Laundry Service,1,150
37332,BKG046121,Early Check-in,1,400
37333,BKG046122,Late Checkout,1,500
37334,BKG046124,Late Checkout,1,500
37335,BKG046125,Spa Session,1,1200
37336,BKG046126,Airport Transfer,1,500
37337,BKG046126,Swimming Pool Access,1,300
37338,BKG046127,Spa Session,1,1200
37339,BKG046127,Late Checkout,1,500
37340,BKG046128,Late Checkout,1,500
37341,BKG046130,Room Service Package,1,800
37342,BKG046133,Breakfast Add-on,1,250
37343,BKG046133,Room Service Package,1,800
37344,BKG046134,Breakfast Add-on,1,250
37345,BKG046136,Late Checkout,1,500
37346,BKG046138,Late Checkout,1,500
37347,BKG046139,Airport Transfer,1,500
37348,BKG046139,Breakfast Add-on,1,250
37349,BKG046139,Early Check-in,1,400
37350,BKG046142,Breakfast Add-on,1,250
37351,BKG046143,Late Checkout,1,500
37352,BKG046143,Early Check-in,1,400
37353,BKG046145,Airport Transfer,1,500
37354,BKG046146,Breakfast Add-on,1,250
37355,BKG046147,Airport Transfer,1,500
37356,BKG046147,Early Check-in,1,400
37357,BKG046147,Room Service Package,1,800
37358,BKG046148,Spa Session,1,1200
37359,BKG046148,Late Checkout,1,500
37360,BKG046151,Airport Transfer,1,500
37361,BKG046151,Spa Session,1,1200
37362,BKG046153,Room Service Package,1,800
37363,BKG046154,Late Checkout,1,500
37364,BKG046154,Laundry Service,1,150
37365,BKG046156,Breakfast Add-on,1,250
37366,BKG046156,Late Checkout,1,500
37367,BKG046157,Late Checkout,1,500
37368,BKG046159,Airport Transfer,1,500
37369,BKG046159,Room Service Package,1,800
37370,BKG046160,Breakfast Add-on,1,250
37371,BKG046160,Room Service Package,1,800
37372,BKG046160,Swimming Pool Access,1,300
37373,BKG046161,Airport Transfer,1,500
37374,BKG046161,Breakfast Add-on,1,250
37375,BKG046161,Late Checkout,1,500
37376,BKG046161,Swimming Pool Access,1,300
37377,BKG046165,Laundry Service,1,150
37378,BKG046167,Breakfast Add-on,1,250
37379,BKG046168,Breakfast Add-on,1,250
37380,BKG046170,Room Service Package,1,800
37381,BKG046172,Early Check-in,1,400
37382,BKG046172,Laundry Service,1,150
37383,BKG046173,Breakfast Add-on,1,250
37384,BKG046175,Breakfast Add-on,1,250
37385,BKG046176,Airport Transfer,1,500
37386,BKG046176,Breakfast Add-on,1,250
37387,BKG046177,Early Check-in,1,400
37388,BKG046179,Room Service Package,1,800
37389,BKG046181,Airport Transfer,1,500
37390,BKG046182,Swimming Pool Access,1,300
37391,BKG046182,Laundry Service,1,150
37392,BKG046184,Airport Transfer,1,500
37393,BKG046184,Breakfast Add-on,1,250
37394,BKG046185,Breakfast Add-on,1,250
37395,BKG046186,Late Checkout,1,500
37396,BKG046187,Airport Transfer,1,500
37397,BKG046189,Breakfast Add-on,1,250
37398,BKG046190,Airport Transfer,1,500
37399,BKG046190,Breakfast Add-on,1,250
37400,BKG046193,Late Checkout,1,500
37401,BKG046194,Breakfast Add-on,1,250
37402,BKG046198,Airport Transfer,1,500
37403,BKG046203,Spa Session,1,1200
37404,BKG046203,Swimming Pool Access,1,300
37405,BKG046204,Early Check-in,1,400
37406,BKG046205,Breakfast Add-on,1,250
37407,BKG046206,Airport Transfer,1,500
37408,BKG046208,Breakfast Add-on,1,250
37409,BKG046210,Breakfast Add-on,1,250
37410,BKG046213,Breakfast Add-on,1,250
37411,BKG046213,Spa Session,1,1200
37412,BKG046214,Early Check-in,1,400
37413,BKG046215,Early Check-in,1,400
37414,BKG046215,Laundry Service,1,150
37415,BKG046217,Spa Session,1,1200
37416,BKG046217,Early Check-in,1,400
37417,BKG046218,Spa Session,1,1200
37418,BKG046219,Breakfast Add-on,1,250
37419,BKG046219,Late Checkout,1,500
37420,BKG046221,Early Check-in,1,400
37421,BKG046222,Late Checkout,1,500
37422,BKG046223,Late Checkout,1,500
37423,BKG046232,Laundry Service,1,150
37424,BKG046233,Airport Transfer,1,500
37425,BKG046233,Spa Session,1,1200
37426,BKG046234,Breakfast Add-on,1,250
37427,BKG046234,Room Service Package,1,800
37428,BKG046235,Airport Transfer,1,500
37429,BKG046238,Spa Session,1,1200
37430,BKG046242,Late Checkout,1,500
37431,BKG046244,Breakfast Add-on,1,250
37432,BKG046245,Breakfast Add-on,1,250
37433,BKG046248,Breakfast Add-on,1,250
37434,BKG046251,Breakfast Add-on,1,250
37435,BKG046251,Room Service Package,1,800
37436,BKG046253,Airport Transfer,1,500
37437,BKG046258,Room Service Package,1,800
37438,BKG046260,Spa Session,1,1200
37439,BKG046261,Breakfast Add-on,1,250
37440,BKG046261,Late Checkout,1,500
37441,BKG046263,Airport Transfer,1,500
37442,BKG046263,Breakfast Add-on,1,250
37443,BKG046263,Spa Session,1,1200
37444,BKG046266,Breakfast Add-on,1,250
37445,BKG046266,Late Checkout,1,500
37446,BKG046266,Laundry Service,1,150
37447,BKG046267,Airport Transfer,1,500
37448,BKG046267,Breakfast Add-on,1,250
37449,BKG046268,Airport Transfer,1,500
37450,BKG046269,Breakfast Add-on,1,250
37451,BKG046269,Spa Session,1,1200
37452,BKG046271,Late Checkout,1,500
37453,BKG046271,Early Check-in,1,400
37454,BKG046272,Late Checkout,1,500
37455,BKG046274,Breakfast Add-on,1,250
37456,BKG046274,Late Checkout,1,500
37457,BKG046275,Airport Transfer,1,500
37458,BKG046276,Early Check-in,1,400
37459,BKG046279,Room Service Package,1,800
37460,BKG046280,Breakfast Add-on,1,250
37461,BKG046280,Late Checkout,1,500
37462,BKG046280,Room Service Package,1,800
37463,BKG046282,Breakfast Add-on,1,250
37464,BKG046282,Room Service Package,1,800
37465,BKG046283,Breakfast Add-on,1,250
37466,BKG046284,Breakfast Add-on,1,250
37467,BKG046285,Room Service Package,1,800
37468,BKG046286,Swimming Pool Access,1,300
37469,BKG046287,Airport Transfer,1,500
37470,BKG046289,Breakfast Add-on,1,250
37471,BKG046290,Breakfast Add-on,1,250
37472,BKG046290,Room Service Package,1,800
37473,BKG046290,Laundry Service,1,150
37474,BKG046293,Airport Transfer,1,500
37475,BKG046293,Early Check-in,1,400
37476,BKG046295,Room Service Package,1,800
37477,BKG046296,Spa Session,1,1200
37478,BKG046299,Breakfast Add-on,1,250
37479,BKG046299,Room Service Package,1,800
37480,BKG046308,Spa Session,1,1200
37481,BKG046309,Room Service Package,1,800
37482,BKG046311,Breakfast Add-on,1,250
37483,BKG046311,Spa Session,1,1200
37484,BKG046311,Late Checkout,1,500
37485,BKG046311,Laundry Service,1,150
37486,BKG046312,Spa Session,1,1200
37487,BKG046313,Airport Transfer,1,500
37488,BKG046314,Late Checkout,1,500
37489,BKG046316,Spa Session,1,1200
37490,BKG046316,Early Check-in,1,400
37491,BKG046317,Swimming Pool Access,1,300
37492,BKG046318,Spa Session,1,1200
37493,BKG046318,Swimming Pool Access,1,300
37494,BKG046322,Spa Session,1,1200
37495,BKG046325,Airport Transfer,1,500
37496,BKG046326,Airport Transfer,1,500
37497,BKG046326,Spa Session,1,1200
37498,BKG046326,Late Checkout,1,500
37499,BKG046329,Early Check-in,1,400
37500,BKG046331,Breakfast Add-on,1,250
37501,BKG046333,Late Checkout,1,500
37502,BKG046336,Airport Transfer,1,500
37503,BKG046336,Spa Session,1,1200
37504,BKG046337,Breakfast Add-on,1,250
37505,BKG046338,Spa Session,1,1200
37506,BKG046342,Airport Transfer,1,500
37507,BKG046342,Spa Session,1,1200
37508,BKG046342,Late Checkout,1,500
37509,BKG046343,Spa Session,1,1200
37510,BKG046344,Breakfast Add-on,1,250
37511,BKG046344,Late Checkout,1,500
37512,BKG046348,Spa Session,1,1200
37513,BKG046349,Late Checkout,1,500
37514,BKG046355,Airport Transfer,1,500
37515,BKG046355,Early Check-in,1,400
37516,BKG046358,Room Service Package,1,800
37517,BKG046360,Breakfast Add-on,1,250
37518,BKG046360,Laundry Service,1,150
37519,BKG046361,Airport Transfer,1,500
37520,BKG046361,Breakfast Add-on,1,250
37521,BKG046362,Spa Session,1,1200
37522,BKG046364,Spa Session,1,1200
37523,BKG046365,Airport Transfer,1,500
37524,BKG046365,Breakfast Add-on,1,250
37525,BKG046365,Room Service Package,1,800
37526,BKG046366,Breakfast Add-on,1,250
37527,BKG046367,Room Service Package,1,800
37528,BKG046370,Room Service Package,1,800
37529,BKG046372,Breakfast Add-on,1,250
37530,BKG046372,Room Service Package,1,800
37531,BKG046374,Breakfast Add-on,1,250
37532,BKG046374,Spa Session,1,1200
37533,BKG046375,Spa Session,1,1200
37534,BKG046376,Early Check-in,1,400
37535,BKG046378,Spa Session,1,1200
37536,BKG046381,Breakfast Add-on,1,250
37537,BKG046383,Airport Transfer,1,500
37538,BKG046383,Late Checkout,1,500
37539,BKG046385,Room Service Package,1,800
37540,BKG046389,Laundry Service,1,150
37541,BKG046391,Breakfast Add-on,1,250
37542,BKG046393,Breakfast Add-on,1,250
37543,BKG046393,Room Service Package,1,800
37544,BKG046394,Late Checkout,1,500
37545,BKG046397,Airport Transfer,1,500
37546,BKG046397,Breakfast Add-on,1,250
37547,BKG046399,Early Check-in,1,400
37548,BKG046402,Breakfast Add-on,1,250
37549,BKG046402,Spa Session,1,1200
37550,BKG046403,Early Check-in,1,400
37551,BKG046404,Airport Transfer,1,500
37552,BKG046405,Laundry Service,1,150
37553,BKG046406,Breakfast Add-on,1,250
37554,BKG046406,Late Checkout,1,500
37555,BKG046407,Swimming Pool Access,1,300
37556,BKG046408,Breakfast Add-on,1,250
37557,BKG046410,Breakfast Add-on,1,250
37558,BKG046411,Late Checkout,1,500
37559,BKG046412,Airport Transfer,1,500
37560,BKG046415,Airport Transfer,1,500
37561,BKG046418,Late Checkout,1,500
37562,BKG046418,Early Check-in,1,400
37563,BKG046421,Late Checkout,1,500
37564,BKG046422,Airport Transfer,1,500
37565,BKG046423,Airport Transfer,1,500
37566,BKG046423,Breakfast Add-on,1,250
37567,BKG046423,Room Service Package,1,800
37568,BKG046423,Laundry Service,1,150
37569,BKG046424,Breakfast Add-on,1,250
37570,BKG046425,Spa Session,1,1200
37571,BKG046425,Late Checkout,1,500
37572,BKG046426,Room Service Package,1,800
37573,BKG046427,Early Check-in,1,400
37574,BKG046428,Breakfast Add-on,1,250
37575,BKG046428,Spa Session,1,1200
37576,BKG046429,Breakfast Add-on,1,250
37577,BKG046433,Breakfast Add-on,1,250
37578,BKG046436,Spa Session,1,1200
37579,BKG046437,Breakfast Add-on,1,250
37580,BKG046437,Spa Session,1,1200
37581,BKG046440,Breakfast Add-on,1,250
37582,BKG046440,Room Service Package,1,800
37583,BKG046443,Breakfast Add-on,1,250
37584,BKG046446,Room Service Package,1,800
37585,BKG046447,Spa Session,1,1200
37586,BKG046449,Late Checkout,1,500
37587,BKG046450,Breakfast Add-on,1,250
37588,BKG046453,Room Service Package,1,800
37589,BKG046455,Spa Session,1,1200
37590,BKG046457,Airport Transfer,1,500
37591,BKG046458,Room Service Package,1,800
37592,BKG046459,Breakfast Add-on,1,250
37593,BKG046459,Room Service Package,1,800
37594,BKG046460,Early Check-in,1,400
37595,BKG046461,Breakfast Add-on,1,250
37596,BKG046461,Late Checkout,1,500
37597,BKG046465,Late Checkout,1,500
37598,BKG046465,Early Check-in,1,400
37599,BKG046465,Room Service Package,1,800
37600,BKG046466,Laundry Service,1,150
37601,BKG046467,Late Checkout,1,500
37602,BKG046469,Breakfast Add-on,1,250
37603,BKG046469,Spa Session,1,1200
37604,BKG046470,Breakfast Add-on,1,250
37605,BKG046471,Room Service Package,1,800
37606,BKG046474,Room Service Package,1,800
37607,BKG046475,Airport Transfer,1,500
37608,BKG046475,Breakfast Add-on,1,250
37609,BKG046476,Spa Session,1,1200
37610,BKG046477,Breakfast Add-on,1,250
37611,BKG046477,Spa Session,1,1200
37612,BKG046477,Swimming Pool Access,1,300
